#EventTime	EventOrigin_x	EventOrigin_y	EventDestination_x	EventDestination_y
1032.421008	89	25	0	0
1035.104654	12	69	48	88
1037.66873	52	12	56	25
1040.818067	56	25	54	52
1042.850419	54	52	63	66
1046.449144	63	66	78	85
1050.006127	78	85	86	54
1050.314988	14	46	40	50
1053.532809	40	50	55	57
1053.532809	60	50	45	43
1055.571282	45	43	47	69
1057.982562	47	69	51	90
1060.046212	51	90	34	69
1062.227838	34	69	44	45
1065.895743	44	45	45	77
1068.509604	45	77	56	93
1071.229253	56	93	53	84
1073.260675	53	84	42	65
1074.615463	42	65	30	62
1076.887466	30	62	28	30
1079.487261	28	30	43	43
1082.434383	43	43	38	66
1085.072635	38	66	50	94
1087.289312	50	94	50	78
1089.568527	50	78	58	67
1091.116871	58	67	45	60
1092.507219	45	60	33	24
1094.821466	33	24	44	11
1098.222124	56	89	42	84
1098.222124	44	11	58	16
1102.447769	58	16	76	1
1105.442145	76	1	87	10
1107.843311	13	90	18	100
1107.843311	87	10	82	0
1131.045379	82	0	77	5
1132.118934	77	5	85	12
1133.778485	15	88	13	96
1133.778485	85	12	87	4
1135.40819	87	4	85	12
1161.645021	15	88	65	85
1166.569318	65	85	41	85
1167.340594	35	15	59	15
1168.519178	41	85	77	76
1171.145917	23	24	5	9
1174.713649	5	9	36	20
1176.546885	64	80	72	85
1178.758366	72	85	63	95
1178.758366	28	15	37	5
1182.011049	37	5	28	15
1233.741094	70	89	94	53
1236.88781	6	47	13	47
1245.571047	13	47	22	93
1247.350973	22	93	56	91
1251.928415	56	91	54	65
1252.958884	54	65	46	72
1254.663161	46	72	54	88
1256.0575	54	88	57	82
1258.385461	43	18	47	35
1261.759886	47	35	47	53
1263.766747	47	53	38	61
1266.303767	38	61	54	27
1273.230802	54	27	57	21
1274.411169	46	73	43	79
1275.472068	57	21	58	11
1277.057146	42	89	41	100
1291.419016	63	0	52	4
1294.518584	52	4	59	0
1294.518584	48	96	41	100
1298.694168	59	0	87	13
1300.091314	13	87	25	100
1307.197232	69	0	63	8
1310.454189	63	8	58	45
1316.573184	58	45	89	27
1318.89876	11	73	16	85
1322.173798	16	85	52	65
1323.747389	48	35	63	44
1323.747389	52	65	37	56
1326.668976	37	56	41	68
1327.147553	41	68	55	32
1329.621772	55	32	86	24
1334.304405	86	24	80	26
1334.617123	14	76	20	74
1336.978528	80	26	81	3
1338.723962	81	3	79	25
1342.496119	79	25	77	35
1343.918952	77	35	71	47
1344.93907	71	47	85	89
1348.859946	85	89	91	35
1350.211079	9	65	24	54
1352.846679	24	54	36	38
1353.219742	76	46	64	62
1356.266718	64	62	73	93
1357.648369	73	93	71	82
1359.699345	71	82	66	51
1361.609558	66	51	74	2
1364.821532	74	2	74	28
1367.286777	74	28	80	54
1367.870373	80	54	74	40
1368.394055	20	46	26	60
1371.048362	26	60	66	72
1373.30164	34	28	34	47
1377.195662	34	47	40	87
1379.858899	40	87	56	68
1382.934121	56	68	81	33
1384.880132	19	67	21	94
1390.374886	21	94	19	81
1395.900694	19	81	18	81
1395.900694	81	19	82	19
1397.024733	18	81	8	69
1401.088454	92	31	0	0
1403.223032	100	100	8	69
1451.469539	100	0	92	70
1453.291117	6	31	9	31
1454.159371	92	70	91	69
1454.95586	9	31	17	25
1454.95586	91	69	83	75
1457.347461	17	25	10	10
1461.348584	90	90	87	92
1463.631181	87	92	95	35
1464.449332	5	65	5	34
1465.585923	95	35	95	66
1467.314753	5	34	6	30
1467.314753	95	66	94	70
1468.772366	6	30	5	0
1604.614224	92	100	91	89
1605.238108	91	89	92	95
1606.262365	92	95	90	100
1615.661331	10	0	26	2
1617.90579	26	2	29	8
1617.90579	74	98	71	92
1620				
1620				
1621.179891	29	8	15	9
1622.241554	15	9	6	16
1626.708755	94	84	90	72
1628.174331	90	72	89	36
1629.552963	89	36	81	43
1631.804489	19	57	24	70
1635.034997	24	70	57	50
1636.956035	43	50	76	69
1640.312668	24	31	53	49
1642.745478	47	51	49	92
1646.833241	51	8	70	12
1648.590784	70	12	75	0
1648.590784	30	88	25	100
1658.780588	75	0	70	16
1661.762199	70	16	100	100
1662.821081	0	0	30	84
1663.871298	89	61	80	82
1665.18851	11	39	20	18
1666.1109	20	18	29	44
1666.580187	71	56	65	46
1669.731652	65	46	71	43
1671.434748	71	43	75	54
1671.434748	29	57	25	46
1672.840747	25	46	42	59
1675.06092	42	59	76	85
1676.822128	76	85	75	57
1682.838515	75	57	82	32
1683.719662	18	68	18	65
1684.029269	82	32	82	35
1685.252638	82	35	0	0
1687.105361	14	65	25	45
1688.245981	75	55	70	44
1689.809021	70	44	57	48
1691.341766	57	48	54	39
1693.546302	54	39	60	2
1694.650083	60	2	67	13
1698.519721	33	87	12	70
1701.413948	12	70	21	55
1705.07884	21	55	32	11
1707.859647	32	11	63	8
1710.235266	63	8	85	16
1713.769076	85	16	81	41
1716.099468	81	41	76	58
1716.099468	19	59	24	42
1720.228803	76	58	77	50
1720.228803	24	42	23	50
1721.256006	77	50	74	48
1723.86753	26	52	63	63
1728.132121	37	37	41	41
1728.132121	63	63	59	59
1729.548699	59	59	97	78
1734.206188	97	78	81	65
1734.603015	81	65	91	71
1736.610003	9	29	9	65
1736.610003	91	71	91	35
1740.294651	9	65	12	71
1743.636046	12	71	37	72
1749.216461	37	72	43	50
1752.089132	43	50	70	31
1757.845487	70	31	68	17
1759.868828	68	17	88	59
1762.190655	88	59	87	58
1762.190655	12	41	13	42
1763.98391	87	58	87	61
1763.98391	13	42	13	39
1765.445088	87	61	100	100
1768.919395	97	54	100	100
1804.798524	9	33	27	48
1808.533596	27	48	39	89
1809.876091	39	89	25	67
1812.9117	25	67	93	93
1817.690243	7	7	8	8
1817.690243	93	93	92	92
1819.020805	8	8	0	0
1819.020805	92	92	100	100
1848.255126	100	100	95	58
1850.237075	95	58	99	65
1901.43763	100	100	57	66
1905.653553	57	66	67	65
1905.653553	43	34	33	35
1906.809485	67	65	63	74
1907.799874	63	74	64	79
1908.453725	36	21	29	13
1908.818191	64	79	71	87
1911.431853	71	87	70	100
1911.431853	29	13	30	0
1920				
1922.522265	70	100	70	87
1924.300068	70	87	69	95
1926.115473	69	95	68	77
1928.351918	68	77	90	65
1929.809374	10	35	11	64
1930.945587	89	36	91	44
1930.945587	11	64	9	56
1933.29313	9	56	26	48
1935.372806	26	48	34	57
1937.421521	34	57	40	49
1937.962855	60	51	61	52
1938.962855	40	49	39	48
1939.918471	61	52	20	73
1941.74158	20	73	35	77
1946.517076	35	77	38	29
1951.031806	38	29	47	64
1953.630255	47	64	58	83
1958.776591	58	83	89	30
1962.991516	89	30	100	100
1995.150097	10	60	60	16
1999.192777	40	84	46	86
1999.192777	60	16	54	14
1999.723526	46	86	55	95
1999.723526	54	14	45	5
2001.998899	55	95	44	100
2001.998899	45	5	56	0
2006.963545	44	100	75	93
2009.140908	75	93	74	84
2010.572167	74	84	80	92
2010.572167	26	16	20	8
2012.621889	20	8	36	20
2014.378497	64	80	73	67
2016.703387	73	67	75	67
2018.21225	75	67	74	64
2018.21225	25	33	26	36
2019.294202	74	64	82	76
2021.47536	82	76	83	74
2021.47536	18	24	17	26
2022.829485	83	74	89	37
2024.283555	89	37	89	40
2024.283555	11	63	11	60
2025.652997	89	40	86	39
2026.030989	86	39	74	32
2026.030989	14	61	26	68
2028.613623	74	32	90	52
2030.434536	90	52	90	52
2030.434536	10	48	10	48
2032.816304	90	52	90	52
2064.923025	13	38	75	13
2069.322348	75	13	90	20
2071.628352	90	20	0	0
2075.233558	10	76	0	82
2102.152859	100	0	92	48
2104.377402	8	52	11	88
2104.377402	92	48	89	12
2107.081579	89	12	73	10
2110.770883	73	10	87	42
2112.019796	13	58	53	78
2115.609607	47	22	42	43
2117.801423	42	43	35	30
2121.851909	35	30	96	57
2124.000374	4	43	14	36
2132.119925	14	36	18	26
2134.977775	18	26	18	66
2141.280256	18	66	70	82
2143.383501	70	82	53	85
2143.383501	30	18	47	15
2146.055651	53	85	64	71
2146.899461	64	71	65	70
2146.899461	36	29	35	30
2148.420067	65	70	72	7
2151.271824	72	7	88	66
2153.566838	88	66	86	100
2153.566838	12	34	14	0
2173.689052	14	0	27	4
2175.04497	73	96	72	92
2175.04497	27	4	28	8
2176.666512	72	92	56	83
2178.788128	56	83	55	48
2181.954054	55	48	66	59
2185.344996	66	59	57	69
2190.33895	57	69	100	28
2224.882186	0	0	74	14
2229.453185	26	86	34	93
2229.453185	74	14	66	7
2230.993561	66	7	73	16
2231.51089	27	84	30	78
2231.51089	73	16	70	22
2233.278526	30	78	27	55
2235.214672	27	55	8	55
2237.802599	8	55	56	46
2240.900804	56	46	79	47
2243.564286	21	53	71	58
2247.778172	29	42	45	45
2249.209318	45	45	31	71
2253.440379	31	71	14	45
2256.752315	14	45	66	69
2260.051279	66	69	100	100
2295.331201	24	9	21	2
2295.331201	76	91	79	98
2296.771142	21	2	17	0
2296.771142	79	98	83	100
2311.246713	17	0	28	4
2313.681136	28	4	23	19
2313.681136	72	96	77	81
2315.159178	23	19	27	60
2317.525278	27	60	42	86
2321.246521	42	86	61	87
2322.963184	61	87	78	93
2322.963184	39	13	22	7
2325.720879	78	93	91	53
2328.012463	9	47	25	26
2329.967929	25	26	21	16
2330.692839	75	74	79	84
2332.05328	79	84	25	66
2353.015355	25	66	41	59
2353.015355	75	34	59	41
2354.645132	41	59	40	56
2354.645132	59	41	60	44
2356.822422	40	56	38	43
2356.822422	60	44	62	57
2358.690794	62	57	76	92
2363.090611	76	92	97	84
2365.801505	97	84	87	40
2367.022684	13	60	26	33
2367.022684	87	40	74	67
2370.468696	26	33	37	44
2370.468696	74	67	63	56
2373.492847	63	56	74	67
2399.250431	64	69	60	57
2400.15592	60	57	82	60
2402.328456	82	60	87	61
2403.763544	87	61	100	100
2405.307099	8	39	0	30
2430.506157	100	100	97	54
2432.650242	97	54	81	67
2432.650242	3	46	19	33
2434.267881	19	33	23	37
2435.886787	77	63	60	49
2439.161265	60	49	87	61
2441.795688	13	39	13	36
2443.384695	87	64	88	67
2443.384695	13	36	12	33
2444.72204	88	67	100	100
2446.631273	9	32	13	47
2447.345218	13	47	0	0
2448.687308	0	0	12	33
2469.32509	11	31	60	86
2476.280656	60	86	46	77
2477.899924	46	77	40	66
2479.525137	40	66	50	65
2480.267144	50	65	40	78
2481.651804	40	78	43	61
2483.583914	43	61	32	34
2486.438981	32	34	98	71
2511.531717	100	100	59	77
2515.216385	59	77	63	76
2515.216385	41	23	37	24
2516.704833	37	24	40	25
2516.721312	60	75	45	67
2517.696788	45	67	55	61
2517.696788	55	33	45	39
2520.441817	45	39	47	32
2520.456417	47	32	41	39
2522.950407	59	61	58	59
2522.950407	41	39	42	41
2525.69832	58	59	59	61
2559.563092	45	34	78	84
2566.170988	22	16	19	9
2566.170988	78	84	81	91
2568.518518	81	91	71	87
2569.398667	71	87	74	73
2570.997314	74	73	69	90
2573.251927	31	10	22	0
2573.251927	69	90	78	100
2587.493669	78	100	82	100
2603.485628	29	0	63	6
2607.479837	63	6	70	8
2607.479837	37	94	30	92
2609.070358	70	8	82	13
2610.97893	82	13	94	15
2610.97893	18	87	6	85
2613.056054	6	85	0	100
2636.873597	100	0	100	100
2638.245223	0	0	0	100
2639.450946	99	49	99	48
2639.450946	1	51	1	52
2641.048137	99	48	89	49
2641.450287	11	51	39	37
2644.368396	61	63	72	100
2674.698962	29	0	56	4
2676.136595	56	4	66	17
2677.025196	34	83	56	85
2679.015265	56	85	56	83
2679.015265	44	15	44	17
2680.410672	56	83	56	67
2680.410672	44	17	44	33
2680.86842	56	67	68	68
2682.669283	32	32	46	0
2699.645574	59	100	72	64
2701.227105	72	64	79	54
2702.645309	21	46	11	57
2708.91259	87	38	89	43
2708.91259	11	57	13	62
2712.326585	81	8	97	12
2712.326585	19	92	3	88
2715.076237	97	12	100	100
2717.826354	3	89	10	100
2719.345096	96	6	90	0
2734.032125	11	100	28	95
2736.478767	72	5	74	17
2737.009921	26	83	58	100
2744.94024	30	0	74	7
2748.306893	74	7	65	0
2748.306893	26	93	35	100
2762.896226	65	0	83	11
2764.056502	83	11	92	11
2766.024018	92	11	97	49
2768.018455	3	51	16	94
2770.159385	84	6	87	41
2773.091306	87	41	86	30
2773.091306	13	59	14	70
2774.864546	86	30	79	34
2776.698426	79	34	70	53
2776.698426	21	66	30	47
2779.151338	30	47	38	34
2782.117478	38	34	47	86
2785.046955	47	86	88	74
2790.688955	12	26	5	27
2790.688955	88	74	95	73
2793.213559	95	73	0	0
2795.516264	5	24	15	29
2798.008146	15	29	52	40
2799.752861	52	40	33	36
2799.752861	48	60	67	64
2803.498178	33	36	34	34
2803.498178	67	64	66	66
2805.610116	34	34	33	36
2823.952259	73	64	74	61
2825.780227	74	61	98	72
2828.747282	98	72	92	65
2830.614301	8	35	12	7
2836.145109	88	93	79	91
2841.121956	79	91	84	86
2842.836213	84	86	85	95
2844.285112	85	95	79	90
2846.119948	21	10	28	14
2846.119948	79	90	72	86
2849.080244	28	14	62	57
2853.861735	62	57	62	57
2854.923401	62	57	77	35
2857.883487	77	35	100	100
2860.152182	0	0	23	65
2882.97762	100	100	100	100
2884.930884	0	0	0	0
2886.147897	96	51	96	49
2886.147897	4	49	4	51
2887.380078	96	49	89	53
2887.380078	4	51	11	47
2887.534336	89	53	71	64
2887.534336	11	47	29	36
2891.023764	71	64	72	62
2891.023764	29	36	28	38
2894.702719	72	62	71	64
2934.944737	21	38	83	0
2946.886247	23	100	100	100
1.695556	49	48	43	51
4.861993	43	51	78	80
7.12717	78	80	83	77
7.9086	83	77	99	72
34.287353	100	100	67	52
37.255054	33	48	61	60
39.007527	61	60	40	66
39.654436	39	40	60	34
40.506435	40	66	59	64
41.590602	41	36	43	26
42.108959	59	64	57	74
43.463685	43	26	41	8
44.853893	41	8	37	9
48.012651	63	91	69	95
48.31908	37	9	31	5
48.787199	69	95	67	100
49.889537	31	5	33	0
62.241745	33	0	41	11
63.598747	59	89	62	92
63.984911	41	11	38	8
65.138006	62	92	57	92
65.341348	38	8	43	8
66.884272	57	92	67	93
68.094679	67	93	9	10
69.455099	9	10	12	11
75.963763	88	89	9	21
76.259135	91	79	88	71
77.117155	88	71	88	84
78.296032	88	84	73	79
81.261926	73	79	75	30
86.453915	75	30	0	0
88.381867	100	100	25	70
96.644054	12	53	28	99
99.313324	28	99	61	89
102.255541	39	11	33	1
105.535779	67	99	95	96
109.530962	95	96	100	100
110.688584	8	15	8	0
112.952123	95	93	92	100
129.017358	22	0	34	5
130.013367	66	95	73	100
130.434393	34	5	27	0
138.271529	27	0	6	8
141.13452	6	8	10	51
145.446691	10	51	26	64
150.321506	26	64	39	28
160.530699	39	28	31	48
162.63175	31	48	44	26
165.754164	44	26	55	2
169.560925	55	2	76	24
171.905575	24	76	37	84
172.920631	63	16	62	13
173.929738	38	87	27	93
176.436821	27	93	83	79
181.174985	83	79	100	100
204.308681	0	0	27	18
208.430173	27	18	45	25
208.817667	45	25	35	18
211.483873	35	18	32	27
212.771903	32	27	60	19
217.116428	60	19	76	29
219.432333	24	71	42	93
221.338154	58	7	38	22
224.717935	38	22	34	35
226.442154	34	35	40	19
227.699963	40	19	59	35
229.445266	59	35	50	21
230.493411	50	21	64	19
233.510337	64	19	72	100
247.720745	29	0	41	11
249.373849	41	11	36	5
250.353932	36	5	34	6
251.78661	66	94	63	94
252.134015	34	6	37	6
253.814696	63	94	61	81
254.721827	61	81	58	83
256.440901	58	83	32	76
258.063485	32	76	39	26
263.060719	39	26	62	18
264.847271	62	18	73	25
267.561258	73	25	10	2
268.970179	90	98	14	84
270.547544	86	16	86	26
270.55419	86	26	78	35
271.676343	14	56	22	58
273.041206	78	35	78	42
273.30863	78	42	76	28
273.722546	22	58	24	72
275.016906	76	28	76	25
275.481753	24	72	24	75
276.779313	76	25	73	23
276.93924	24	75	27	77
278.562672	73	23	71	26
278.844426	27	77	29	74
280.46353	29	74	27	77
331.501032	73	21	91	39
332.090054	9	61	100	100
334.114117	100	100	27	79
355.142403	18	54	69	85
357.649816	31	15	25	0
357.813543	69	85	75	100
371.43973	75	100	94	97
375.219996	94	97	85	95
375.325481	6	3	15	5
376.110583	15	5	18	23
379.868556	18	23	52	45
382.8139	52	45	61	59
385.092101	61	59	8	7
385.926166	92	93	34	23
388.818865	66	77	0	0
403.61566	31	43	100	100
446.757825	16	42	69	100
459.67797	25	0	38	15
461.002644	38	15	36	20
463.067929	36	20	25	47
465.724528	25	47	31	60
470.017759	31	60	42	20
473.034799	42	20	62	19
474.796274	62	19	75	4
476.787422	75	4	77	13
477.750656	77	13	90	4
479.91807	10	96	0	100
480.091074	90	4	100	0
509.526225	100	0	91	70
512.816317	9	30	11	35
513.302191	91	70	89	65
514.063628	89	65	0	0
529.725605	100	100	17	86
532.329688	17	86	9	49
535.810869	9	49	60	25
538.88638	40	75	65	64
539.706749	65	64	61	34
540.182952	35	36	39	66
544.179035	39	66	46	93
545.570114	46	93	70	95
548.601299	70	95	69	100
549.390254	30	5	31	0
563.322485	69	100	72	96
565.095671	72	96	71	97
566.409836	71	97	83	91
567.459018	83	91	100	100
578.991497	23	19	24	57
583.038508	24	57	26	81
586.183471	26	81	25	62
589.068375	25	62	36	23
592.748717	36	23	61	24
597.833814	61	24	83	57
598.635739	17	43	16	80
602.344822	16	80	18	69
602.962998	18	69	33	74
606.008081	33	74	44	100
619.86111	46	0	54	16
620.607021	54	16	41	7
623.180096	41	7	29	20
628.341401	29	20	60	21
632.839931	60	21	74	7
635.510446	74	7	81	7
638.1731	81	7	87	8
638.358585	19	93	13	92
639.81939	87	8	89	9
641.450668	11	91	6	61
643.148814	6	61	31	71
646.032383	69	29	86	39
648.186	14	61	15	62
648.231109	86	39	85	38
649.338083	15	62	31	50
651.03913	69	50	85	64
653.04533	15	36	9	35
653.075074	85	64	91	65
653.920218	91	65	0	0
656.118434	11	34	0	40
684.592408	100	100	88	33
686.1277	12	67	27	59
688.817788	73	41	0	0
716.467866	100	100	65	86
719.871665	35	14	38	15
720.41211	65	86	62	85
721.59039	38	15	59	7
723.395193	41	93	68	87
725.091425	32	13	3	2
725.147437	68	87	97	98
727.071622	3	2	26	6
728.636833	26	6	76	4
734.791761	24	96	42	100
751.176945	67	0	70	25
753.480084	70	25	72	32
753.941008	30	75	28	68
755.451091	28	68	29	50
758.410154	29	50	25	32
760.148237	25	32	11	35
763.806597	11	35	57	31
766.665901	43	69	64	66
766.822782	57	31	36	34
767.942944	36	34	66	54
769.95737	34	46	65	85
773.177129	35	15	46	29
774.362212	46	29	39	9
776.652316	39	9	27	7
781.62042	27	7	11	19
786.038863	11	19	44	12
787.961473	56	88	9	11
788.442946	44	12	91	89
789.139569	9	11	67	92
789.801191	33	8	67	7
791.883376	67	7	70	14
792.19424	33	93	30	86
793.210998	30	86	63	88
794.51256	37	12	39	12
794.558321	63	88	61	88
795.678664	39	12	67	24
796.716219	33	76	68	63
798.499849	32	37	43	33
799.293132	43	33	93	91
800.370207	57	67	7	9
800.845335	93	91	32	45
803.130543	32	45	87	11
808.435908	13	89	47	100
831.140091	71	0	62	41
833.096195	62	41	68	54
834.005299	68	54	70	83
836.519482	70	83	87	87
836.879756	30	17	13	13
839.214818	13	13	35	0
853.69169	68	100	94	97
855.543851	94	97	38	83
857.694934	38	83	37	36
861.614038	37	36	39	61
863.490142	39	61	38	85
866.081308	38	85	62	78
868.694936	38	22	64	53
873.077701	64	53	80	65
873.926185	20	35	15	79
876.3176	85	21	93	20
877.578371	7	80	24	100
883.616493	79	0	67	19
889.02363	67	19	72	12
893.136438	72	12	70	4
894.295435	70	4	63	20
899.504669	63	20	31	32
902.697657	31	32	43	22
904.609876	43	22	64	24
905.271148	64	24	57	8
909.076458	57	8	70	4
910.997372	70	4	65	20
914.594821	65	20	76	56
917.36047	76	56	0	0
918.938558	100	100	24	44
920.060903	13	49	65	32
923.598115	65	32	82	33
928.457219	82	33	77	50
930.190404	77	50	100	100
950.385805	0	0	34	21
955.096864	34	21	58	28
956.804698	58	28	63	49
958.076093	37	51	32	70
959.746197	32	70	6	55
964.689415	6	55	48	96
968.119616	48	96	53	100
990.047962	43	18	96	16
1017.808886	100	100	66	84
1020.803081	34	16	62	0
1021.237126	66	84	38	100
1045.096916	38	100	95	99
1046.74425	5	1	36	23
1048.116423	36	23	61	14
1049.546828	61	14	64	9
1049.861182	36	91	92	98
1050.889042	8	2	59	20
1050.934423	39	86	41	80
1052.558637	59	20	67	19
1054.417904	67	19	68	35
1054.868506	33	81	32	65
1056.157873	32	65	39	68
1059.010956	39	68	95	93
1065.426244	95	93	75	76
1068.559327	75	76	74	69
1069.396349	26	31	29	20
1069.66941	74	69	71	80
1071.094493	71	80	79	98
1073.400696	79	98	100	100
1074.901102	19	7	0	11
1111.874092	100	100	91	43
1113.032025	9	57	10	56
1113.582807	91	43	90	44
1114.056953	90	44	100	100
1115.141468	6	60	8	70
1117.572473	8	70	39	72
1120.093907	39	72	59	44
1120.356159	61	28	41	56
1123.52765	41	56	16	55
1125.654877	16	55	72	83
1129.081694	28	17	32	25
1129.456125	72	83	68	75
1131.077926	32	25	33	8
1133.440017	33	8	26	11
1136.704235	26	11	28	24
1138.681709	28	24	39	76
1144.069339	39	76	72	68
1147.088599	72	68	70	57
1149.03353	70	57	63	64
1153.77022	63	64	61	24
1158.213341	61	24	64	53
1160.109718	64	53	73	73
1164.401164	73	73	69	76
1165.764676	69	76	79	76
1166.737305	79	76	88	46
1185.954372	12	54	52	82
1188.370717	48	18	66	18
1188.566599	52	82	34	82
1189.792377	66	18	56	10
1190.203804	34	82	44	90
1191.752908	44	90	47	82
1193.822047	53	18	52	36
1194.000053	47	82	48	64
1195.893298	52	36	34	55
1198.353817	34	55	58	20
1203.230117	58	20	86	25
1205.441153	86	25	85	5
1207.698481	15	95	61	75
1210.849933	61	75	67	76
1212.767107	33	24	20	35
1217.364734	20	35	34	26
1224.47084	34	26	59	23
1228.392086	59	23	55	49
1231.222238	55	49	71	54
1233.007013	71	54	66	25
1234.475583	66	25	66	16
1235.64991	66	16	57	23
1238.808293	57	23	67	24
1239.257682	67	24	60	23
1241.462793	60	23	62	25
1246.218486	62	25	63	10
1248.147797	63	10	74	18
1250.569366	26	82	9	50
1255.07847	9	50	66	75
1257.802979	34	25	5	5
1258.367574	66	75	95	95
1262.645231	95	95	67	71
1264.090335	67	71	63	93
1267.150439	63	93	65	87
1269.435543	65	87	61	87
1270.727647	61	87	67	96
1273.855121	67	96	69	77
1274.764225	69	77	68	68
1278.000329	68	68	69	66
1278.136876	32	32	31	34
1279.653475	69	66	59	62
1281.712621	59	62	43	72
1283.079767	43	72	38	27
1286.329871	38	27	35	54
1290.484975	35	54	37	81
1292.160142	37	81	35	48
1293.713246	35	48	37	11
1297.367475	37	11	77	19
1299.412416	23	81	31	80
1302.828798	31	80	57	70
1305.220756	57	70	62	75
1305.778682	43	30	38	25
1305.943786	62	75	67	91
1307.69558	67	91	9	5
1309.823276	9	5	70	31
1311.772884	70	31	94	32
1313.698192	6	68	5	70
1314.721976	94	32	95	30
1316.470414	95	30	94	32
1372.377955	60	100	79	89
1375.203541	21	11	30	16
1375.332492	79	89	70	84
1376.745583	30	16	27	27
1377.507638	70	84	73	73
1377.739305	27	27	33	18
1380.630294	67	82	59	77
1381.417406	33	18	41	23
1382.722814	41	23	64	23
1387.371041	64	23	71	19
1388.968288	71	19	78	28
1390.081727	22	72	26	69
1390.29236	78	28	74	31
1391.086975	26	69	21	50
1392.467223	21	50	42	75
1394.451451	42	75	34	83
1394.666767	58	25	66	17
1397.616534	34	83	79	88
1405.16201	79	88	77	77
1410.085093	23	23	24	28
1410.151156	77	77	76	72
1412.395382	76	72	100	100
1448.25044	12	25	23	15
1453.412931	23	15	12	50
1457.20683	12	50	26	85
1460.316739	26	85	73	91
1462.329431	73	91	89	88
1462.789853	27	9	11	12
1466.57508	11	12	6	31
1467.746283	6	31	29	13
1469.872916	71	87	73	80
1469.913777	29	13	27	20
1472.150902	27	20	62	26
1475.83611	62	26	100	100
1481.751844	30	91	42	39
1490.527668	42	39	56	46
1495.911962	56	46	72	23
1500.874704	72	23	67	15
1502.461678	67	15	76	9
1504.290477	76	9	71	7
1505.738715	71	7	61	10
1507.179844	61	10	56	23
1509.190341	56	23	59	16
1515.071448	59	16	71	70
1519.308095	71	70	70	48
1521.169726	70	48	61	66
1524.735195	61	66	71	47
1526.382731	71	47	67	26
1528.684592	67	26	73	27
1530.165714	73	27	0	0
1531.532402	100	100	27	73
1532.851755	94	31	97	52
1534.919775	3	48	0	46
1560.40303	100	100	90	55
1562.175715	90	55	0	0
1589.644396	100	100	61	100
1605.303625	63	100	78	97
1606.458833	78	97	80	79
1607.181079	20	21	30	20
